,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3923,0.496337890625,0.445068359375,0.729248046875,0.158935546875,0.382568359375,0.761962890625,0.992919921875,0.770263671875,0.181396484375,0.945556640625,0.052490234375,0.245361328125,0.633544921875,0.169189453125,0.776123046875,0.557373046875,0.926513671875,0.636962890625,0.911376953125,0.289306640625,0.92427426882
3924,0.996337890625,0.945068359375,0.229248046875,0.658935546875,0.882568359375,0.261962890625,0.492919921875,0.270263671875,0.681396484375,0.445556640625,0.552490234375,0.745361328125,0.133544921875,0.669189453125,0.276123046875,0.057373046875,0.426513671875,0.136962890625,0.411376953125,0.789306640625,0.91682495478
3925,0.746337890625,0.195068359375,0.479248046875,0.408935546875,0.632568359375,0.511962890625,0.242919921875,0.520263671875,0.431396484375,0.195556640625,0.302490234375,0.995361328125,0.883544921875,0.919189453125,0.526123046875,0.307373046875,0.176513671875,0.886962890625,0.161376953125,0.039306640625,0.74191607717
3926,0.246337890625,0.695068359375,0.979248046875,0.908935546875,0.132568359375,0.011962890625,0.742919921875,0.020263671875,0.931396484375,0.695556640625,0.802490234375,0.495361328125,0.383544921875,0.419189453125,0.026123046875,0.807373046875,0.676513671875,0.386962890625,0.661376953125,0.539306640625,0.85342197779
3927,0.183837890625,0.257568359375,0.291748046875,0.721435546875,0.070068359375,0.074462890625,0.805419921875,0.582763671875,0.243896484375,0.008056640625,0.864990234375,0.307861328125,0.071044921875,0.981689453125,0.338623046875,0.119873046875,0.489013671875,0.824462890625,0.598876953125,0.476806640625,0.72666407475
3928,0.683837890625,0.757568359375,0.791748046875,0.221435546875,0.570068359375,0.574462890625,0.305419921875,0.082763671875,0.743896484375,0.508056640625,0.364990234375,0.807861328125,0.571044921875,0.481689453125,0.838623046875,0.619873046875,0.989013671875,0.324462890625,0.098876953125,0.976806640625,0.86126985078
3929,0.933837890625,0.007568359375,0.541748046875,0.971435546875,0.820068359375,0.324462890625,0.055419921875,0.832763671875,0.493896484375,0.758056640625,0.614990234375,0.557861328125,0.321044921875,0.231689453125,0.088623046875,0.869873046875,0.739013671875,0.574462890625,0.348876953125,0.226806640625,0.91181832389
3930,0.433837890625,0.507568359375,0.041748046875,0.471435546875,0.320068359375,0.824462890625,0.555419921875,0.332763671875,0.993896484375,0.258056640625,0.114990234375,0.057861328125,0.821044921875,0.731689453125,0.588623046875,0.369873046875,0.239013671875,0.074462890625,0.848876953125,0.726806640625,0.90742778855
3931,0.308837890625,0.132568359375,0.916748046875,0.596435546875,0.945068359375,0.949462890625,0.930419921875,0.207763671875,0.118896484375,0.883056640625,0.739990234375,0.932861328125,0.196044921875,0.606689453125,0.963623046875,0.244873046875,0.864013671875,0.699462890625,0.973876953125,0.601806640625,0.78807125682
3932,0.808837890625,0.632568359375,0.416748046875,0.096435546875,0.445068359375,0.449462890625,0.430419921875,0.707763671875,0.618896484375,0.383056640625,0.239990234375,0.432861328125,0.696044921875,0.106689453125,0.463623046875,0.744873046875,0.364013671875,0.199462890625,0.473876953125,0.101806640625,0.93395885785
3933,0.558837890625,0.382568359375,0.166748046875,0.846435546875,0.195068359375,0.699462890625,0.180419921875,0.457763671875,0.368896484375,0.133056640625,0.989990234375,0.182861328125,0.446044921875,0.356689453125,0.713623046875,0.994873046875,0.114013671875,0.949462890625,0.223876953125,0.851806640625,0.75093094944
3934,0.058837890625,0.882568359375,0.666748046875,0.346435546875,0.695068359375,0.199462890625,0.680419921875,0.957763671875,0.868896484375,0.633056640625,0.489990234375,0.682861328125,0.946044921875,0.856689453125,0.213623046875,0.494873046875,0.614013671875,0.449462890625,0.723876953125,0.351806640625,0.84946373457
3935,0.043212890625,0.179443359375,0.369873046875,0.955810546875,0.491943359375,0.871337890625,0.071044921875,0.067138671875,0.322021484375,0.461181640625,0.193115234375,0.385986328125,0.024169921875,0.309814453125,0.697998046875,0.385498046875,0.535888671875,0.371337890625,0.145751953125,0.648681640625,0.84451506778
3936,0.543212890625,0.679443359375,0.869873046875,0.455810546875,0.991943359375,0.371337890625,0.571044921875,0.567138671875,0.822021484375,0.961181640625,0.693115234375,0.885986328125,0.524169921875,0.809814453125,0.197998046875,0.885498046875,0.035888671875,0.871337890625,0.645751953125,0.148681640625,0.86662211072
3937,0.793212890625,0.429443359375,0.619873046875,0.705810546875,0.741943359375,0.621337890625,0.821044921875,0.317138671875,0.072021484375,0.711181640625,0.443115234375,0.635986328125,0.274169921875,0.559814453125,0.947998046875,0.635498046875,0.285888671875,0.121337890625,0.895751953125,0.898681640625,0.93646900629
3938,0.293212890625,0.929443359375,0.119873046875,0.205810546875,0.241943359375,0.121337890625,0.321044921875,0.817138671875,0.572021484375,0.211181640625,0.943115234375,0.135986328125,0.774169921875,0.059814453125,0.447998046875,0.135498046875,0.785888671875,0.621337890625,0.395751953125,0.398681640625,0.75999843402
3939,0.418212890625,0.304443359375,0.994873046875,0.830810546875,0.616943359375,0.246337890625,0.196044921875,0.692138671875,0.447021484375,0.586181640625,0.318115234375,0.760986328125,0.149169921875,0.184814453125,0.072998046875,0.260498046875,0.160888671875,0.246337890625,0.270751953125,0.273681640625,0.90433261089
3940,0.918212890625,0.804443359375,0.494873046875,0.330810546875,0.116943359375,0.746337890625,0.696044921875,0.192138671875,0.947021484375,0.086181640625,0.818115234375,0.260986328125,0.649169921875,0.684814453125,0.572998046875,0.760498046875,0.660888671875,0.746337890625,0.770751953125,0.773681640625,0.83435638836
3941,0.668212890625,0.054443359375,0.244873046875,0.580810546875,0.366943359375,0.496337890625,0.946044921875,0.942138671875,0.197021484375,0.336181640625,0.068115234375,0.010986328125,0.399169921875,0.934814453125,0.322998046875,0.510498046875,0.910888671875,0.496337890625,0.520751953125,0.023681640625,0.90122011691
3942,0.168212890625,0.554443359375,0.744873046875,0.080810546875,0.866943359375,0.996337890625,0.446044921875,0.442138671875,0.697021484375,0.836181640625,0.568115234375,0.510986328125,0.899169921875,0.434814453125,0.822998046875,0.010498046875,0.410888671875,0.996337890625,0.020751953125,0.523681640625,0.86947613647
3943,0.230712890625,0.491943359375,0.057373046875,0.268310546875,0.929443359375,0.933837890625,0.008544921875,0.879638671875,0.384521484375,0.398681640625,0.505615234375,0.698486328125,0.586669921875,0.997314453125,0.510498046875,0.822998046875,0.723388671875,0.308837890625,0.208251953125,0.461181640625,0.7477023222
3944,0.730712890625,0.991943359375,0.557373046875,0.768310546875,0.429443359375,0.433837890625,0.508544921875,0.379638671875,0.884521484375,0.898681640625,0.005615234375,0.198486328125,0.086669921875,0.497314453125,0.010498046875,0.322998046875,0.223388671875,0.808837890625,0.708251953125,0.961181640625,1.0012819118
3945,0.980712890625,0.241943359375,0.807373046875,0.018310546875,0.179443359375,0.683837890625,0.758544921875,0.629638671875,0.134521484375,0.648681640625,0.755615234375,0.448486328125,0.836669921875,0.247314453125,0.760498046875,0.072998046875,0.473388671875,0.058837890625,0.958251953125,0.211181640625,0.8239004072
3946,0.480712890625,0.741943359375,0.307373046875,0.518310546875,0.679443359375,0.183837890625,0.258544921875,0.129638671875,0.634521484375,0.148681640625,0.255615234375,0.948486328125,0.336669921875,0.747314453125,0.260498046875,0.572998046875,0.973388671875,0.558837890625,0.458251953125,0.711181640625,0.80351322611
3947,0.355712890625,0.116943359375,0.682373046875,0.393310546875,0.054443359375,0.058837890625,0.133544921875,0.254638671875,0.259521484375,0.523681640625,0.880615234375,0.073486328125,0.711669921875,0.622314453125,0.135498046875,0.947998046875,0.098388671875,0.183837890625,0.333251953125,0.586181640625,0.71812336491
3948,0.855712890625,0.616943359375,0.182373046875,0.893310546875,0.554443359375,0.558837890625,0.633544921875,0.754638671875,0.759521484375,0.023681640625,0.380615234375,0.573486328125,0.211669921875,0.122314453125,0.635498046875,0.447998046875,0.598388671875,0.683837890625,0.833251953125,0.086181640625,0.94845190749
3949,0.605712890625,0.366943359375,0.432373046875,0.143310546875,0.804443359375,0.308837890625,0.883544921875,0.004638671875,0.009521484375,0.273681640625,0.630615234375,0.823486328125,0.961669921875,0.372314453125,0.385498046875,0.197998046875,0.848388671875,0.433837890625,0.583251953125,0.836181640625,0.68773499754
3950,0.105712890625,0.866943359375,0.932373046875,0.643310546875,0.304443359375,0.808837890625,0.383544921875,0.504638671875,0.509521484375,0.773681640625,0.130615234375,0.323486328125,0.461669921875,0.872314453125,0.885498046875,0.697998046875,0.348388671875,0.933837890625,0.083251953125,0.336181640625,0.95046457387
3951,0.074462890625,0.335693359375,0.526123046875,0.612060546875,0.210693359375,0.527587890625,0.602294921875,0.785888671875,0.603271484375,0.117431640625,0.349365234375,0.729736328125,0.867919921875,0.403564453125,0.479248046875,0.916748046875,0.567138671875,0.840087890625,0.489501953125,0.867431640625,0.75346209119
3952,0.574462890625,0.835693359375,0.026123046875,0.112060546875,0.710693359375,0.027587890625,0.102294921875,0.285888671875,0.103271484375,0.617431640625,0.849365234375,0.229736328125,0.367919921875,0.903564453125,0.979248046875,0.416748046875,0.067138671875,0.340087890625,0.989501953125,0.367431640625,0.74384858673
3953,0.824462890625,0.085693359375,0.276123046875,0.862060546875,0.960693359375,0.777587890625,0.352294921875,0.535888671875,0.853271484375,0.867431640625,0.099365234375,0.479736328125,0.617919921875,0.653564453125,0.229248046875,0.166748046875,0.317138671875,0.590087890625,0.739501953125,0.617431640625,0.98052837716
3954,0.324462890625,0.585693359375,0.776123046875,0.362060546875,0.460693359375,0.277587890625,0.852294921875,0.035888671875,0.353271484375,0.367431640625,0.599365234375,0.979736328125,0.117919921875,0.153564453125,0.729248046875,0.666748046875,0.817138671875,0.090087890625,0.239501953125,0.117431640625,0.81481927791
3955,0.449462890625,0.210693359375,0.151123046875,0.737060546875,0.835693359375,0.402587890625,0.727294921875,0.410888671875,0.728271484375,0.992431640625,0.224365234375,0.104736328125,0.992919921875,0.028564453125,0.854248046875,0.791748046875,0.192138671875,0.715087890625,0.114501953125,0.242431640625,0.93791098112
3956,0.949462890625,0.710693359375,0.651123046875,0.237060546875,0.335693359375,0.902587890625,0.227294921875,0.910888671875,0.228271484375,0.492431640625,0.724365234375,0.604736328125,0.492919921875,0.528564453125,0.354248046875,0.291748046875,0.692138671875,0.215087890625,0.614501953125,0.742431640625,0.86242850812
3957,0.699462890625,0.460693359375,0.901123046875,0.987060546875,0.085693359375,0.152587890625,0.477294921875,0.160888671875,0.978271484375,0.242431640625,0.474365234375,0.854736328125,0.742919921875,0.778564453125,0.604248046875,0.041748046875,0.942138671875,0.965087890625,0.864501953125,0.492431640625,0.80477746856
3958,0.199462890625,0.960693359375,0.401123046875,0.487060546875,0.585693359375,0.652587890625,0.977294921875,0.660888671875,0.478271484375,0.742431640625,0.974365234375,0.354736328125,0.242919921875,0.278564453125,0.104248046875,0.541748046875,0.442138671875,0.465087890625,0.364501953125,0.992431640625,0.8836900022
3959,0.136962890625,0.023193359375,0.838623046875,0.174560546875,0.648193359375,0.715087890625,0.539794921875,0.223388671875,0.665771484375,0.054931640625,0.911865234375,0.417236328125,0.305419921875,0.841064453125,0.291748046875,0.354248046875,0.629638671875,0.777587890625,0.427001953125,0.054931640625,0.73645665351
3960,0.636962890625,0.523193359375,0.338623046875,0.674560546875,0.148193359375,0.215087890625,0.039794921875,0.723388671875,0.165771484375,0.554931640625,0.411865234375,0.917236328125,0.805419921875,0.341064453125,0.791748046875,0.854248046875,0.129638671875,0.277587890625,0.927001953125,0.554931640625,0.73892408115
3961,0.886962890625,0.273193359375,0.088623046875,0.424560546875,0.398193359375,0.965087890625,0.289794921875,0.473388671875,0.915771484375,0.804931640625,0.661865234375,0.667236328125,0.055419921875,0.091064453125,0.041748046875,0.604248046875,0.379638671875,0.527587890625,0.677001953125,0.304931640625,0.87468476273
3962,0.386962890625,0.773193359375,0.588623046875,0.924560546875,0.898193359375,0.465087890625,0.789794921875,0.973388671875,0.415771484375,0.304931640625,0.161865234375,0.167236328125,0.555419921875,0.591064453125,0.541748046875,0.104248046875,0.879638671875,0.027587890625,0.177001953125,0.804931640625,1.040259061
3963,0.261962890625,0.398193359375,0.463623046875,0.049560546875,0.273193359375,0.340087890625,0.664794921875,0.598388671875,0.540771484375,0.929931640625,0.536865234375,0.792236328125,0.430419921875,0.716064453125,0.916748046875,0.479248046875,0.004638671875,0.652587890625,0.052001953125,0.929931640625,0.75406924818
3964,0.761962890625,0.898193359375,0.963623046875,0.549560546875,0.773193359375,0.840087890625,0.164794921875,0.098388671875,0.040771484375,0.429931640625,0.036865234375,0.292236328125,0.930419921875,0.216064453125,0.416748046875,0.979248046875,0.504638671875,0.152587890625,0.552001953125,0.429931640625,0.99609093461
3965,0.511962890625,0.148193359375,0.713623046875,0.299560546875,0.523193359375,0.090087890625,0.414794921875,0.848388671875,0.790771484375,0.179931640625,0.786865234375,0.042236328125,0.180419921875,0.466064453125,0.666748046875,0.729248046875,0.754638671875,0.902587890625,0.802001953125,0.679931640625,0.7961770427
3966,0.011962890625,0.648193359375,0.213623046875,0.799560546875,0.023193359375,0.590087890625,0.914794921875,0.348388671875,0.290771484375,0.679931640625,0.286865234375,0.542236328125,0.680419921875,0.966064453125,0.166748046875,0.229248046875,0.254638671875,0.402587890625,0.302001953125,0.179931640625,0.87672720854
3967,0.008056640625,0.355224609375,0.475341796875,0.373779296875,0.534912109375,0.804931640625,0.278076171875,0.446044921875,0.263427734375,0.715087890625,0.228271484375,0.921142578125,0.739013671875,0.587158203125,0.936279296875,0.373779296875,0.742919921875,0.476806640625,0.524658203125,0.433837890625,0.7316192058
3968,0.508056640625,0.855224609375,0.975341796875,0.873779296875,0.034912109375,0.304931640625,0.778076171875,0.946044921875,0.763427734375,0.215087890625,0.728271484375,0.421142578125,0.239013671875,0.087158203125,0.436279296875,0.873779296875,0.242919921875,0.976806640625,0.024658203125,0.933837890625,0.95537277412
3969,0.758056640625,0.105224609375,0.725341796875,0.123779296875,0.284912109375,0.554931640625,0.528076171875,0.196044921875,0.013427734375,0.465087890625,0.478271484375,0.171142578125,0.989013671875,0.337158203125,0.686279296875,0.623779296875,0.492919921875,0.226806640625,0.274658203125,0.183837890625,0.8294985116
3970,0.258056640625,0.605224609375,0.225341796875,0.623779296875,0.784912109375,0.054931640625,0.028076171875,0.696044921875,0.513427734375,0.965087890625,0.978271484375,0.671142578125,0.489013671875,0.837158203125,0.186279296875,0.123779296875,0.992919921875,0.726806640625,0.774658203125,0.683837890625,0.63535187684
3971,0.383056640625,0.230224609375,0.850341796875,0.498779296875,0.409912109375,0.179931640625,0.403076171875,0.821044921875,0.388427734375,0.340087890625,0.353271484375,0.296142578125,0.614013671875,0.962158203125,0.311279296875,0.498779296875,0.117919921875,0.101806640625,0.899658203125,0.558837890625,0.87899680136
3972,0.883056640625,0.730224609375,0.350341796875,0.998779296875,0.909912109375,0.679931640625,0.903076171875,0.321044921875,0.888427734375,0.840087890625,0.853271484375,0.796142578125,0.114013671875,0.462158203125,0.811279296875,0.998779296875,0.617919921875,0.601806640625,0.399658203125,0.058837890625,0.91076817948
3973,0.633056640625,0.480224609375,0.100341796875,0.248779296875,0.659912109375,0.429931640625,0.653076171875,0.571044921875,0.138427734375,0.590087890625,0.103271484375,0.546142578125,0.864013671875,0.212158203125,0.061279296875,0.748779296875,0.867919921875,0.351806640625,0.149658203125,0.808837890625,0.87582908141
3974,0.133056640625,0.980224609375,0.600341796875,0.748779296875,0.159912109375,0.929931640625,0.153076171875,0.071044921875,0.638427734375,0.090087890625,0.603271484375,0.046142578125,0.364013671875,0.712158203125,0.561279296875,0.248779296875,0.367919921875,0.851806640625,0.649658203125,0.308837890625,0.87021942713
3975,0.195556640625,0.042724609375,0.162841796875,0.936279296875,0.097412109375,0.992431640625,0.340576171875,0.508544921875,0.450927734375,0.652587890625,0.540771484375,0.233642578125,0.176513671875,0.149658203125,0.873779296875,0.936279296875,0.555419921875,0.414306640625,0.587158203125,0.746337890625,0.81439336896
3976,0.695556640625,0.542724609375,0.662841796875,0.436279296875,0.597412109375,0.492431640625,0.840576171875,0.008544921875,0.950927734375,0.152587890625,0.040771484375,0.733642578125,0.676513671875,0.649658203125,0.373779296875,0.436279296875,0.055419921875,0.914306640625,0.087158203125,0.246337890625,0.96382689905
3977,0.945556640625,0.292724609375,0.912841796875,0.686279296875,0.847412109375,0.742431640625,0.590576171875,0.758544921875,0.200927734375,0.402587890625,0.790771484375,0.983642578125,0.426513671875,0.899658203125,0.623779296875,0.186279296875,0.305419921875,0.164306640625,0.337158203125,0.996337890625,0.77434578788
3978,0.445556640625,0.792724609375,0.412841796875,0.186279296875,0.347412109375,0.242431640625,0.090576171875,0.258544921875,0.700927734375,0.902587890625,0.290771484375,0.483642578125,0.926513671875,0.399658203125,0.123779296875,0.686279296875,0.805419921875,0.664306640625,0.837158203125,0.496337890625,0.81288369301
3979,0.320556640625,0.417724609375,0.537841796875,0.811279296875,0.972412109375,0.117431640625,0.465576171875,0.133544921875,0.325927734375,0.277587890625,0.915771484375,0.608642578125,0.051513671875,0.274658203125,0.498779296875,0.811279296875,0.180419921875,0.039306640625,0.962158203125,0.371337890625,0.78587487854
3980,0.820556640625,0.917724609375,0.037841796875,0.311279296875,0.472412109375,0.617431640625,0.965576171875,0.633544921875,0.825927734375,0.777587890625,0.415771484375,0.108642578125,0.551513671875,0.774658203125,0.998779296875,0.311279296875,0.680419921875,0.539306640625,0.462158203125,0.871337890625,0.97030801837
3981,0.570556640625,0.167724609375,0.287841796875,0.561279296875,0.222412109375,0.367431640625,0.715576171875,0.383544921875,0.075927734375,0.527587890625,0.665771484375,0.358642578125,0.301513671875,0.524658203125,0.248779296875,0.061279296875,0.930419921875,0.289306640625,0.212158203125,0.121337890625,0.81183319605
3982,0.070556640625,0.667724609375,0.787841796875,0.061279296875,0.722412109375,0.867431640625,0.215576171875,0.883544921875,0.575927734375,0.027587890625,0.165771484375,0.858642578125,0.801513671875,0.024658203125,0.748779296875,0.561279296875,0.430419921875,0.789306640625,0.712158203125,0.621337890625,0.85533713292
3983,0.101806640625,0.136474609375,0.631591796875,0.217529296875,0.753662109375,0.586181640625,0.809326171875,0.664794921875,0.544677734375,0.871337890625,0.322021484375,0.202392578125,0.395263671875,0.743408203125,0.155029296875,0.842529296875,0.649169921875,0.945556640625,0.868408203125,0.090087890625,0.85668872982
3984,0.601806640625,0.636474609375,0.131591796875,0.717529296875,0.253662109375,0.086181640625,0.309326171875,0.164794921875,0.044677734375,0.371337890625,0.822021484375,0.702392578125,0.895263671875,0.243408203125,0.655029296875,0.342529296875,0.149169921875,0.445556640625,0.368408203125,0.590087890625,0.62914369806
3985,0.851806640625,0.386474609375,0.381591796875,0.467529296875,0.003662109375,0.836181640625,0.059326171875,0.914794921875,0.794677734375,0.121337890625,0.072021484375,0.952392578125,0.145263671875,0.493408203125,0.405029296875,0.092529296875,0.399169921875,0.695556640625,0.118408203125,0.340087890625,0.9122754555
3986,0.351806640625,0.886474609375,0.881591796875,0.967529296875,0.503662109375,0.336181640625,0.559326171875,0.414794921875,0.294677734375,0.621337890625,0.572021484375,0.452392578125,0.645263671875,0.993408203125,0.905029296875,0.592529296875,0.899169921875,0.195556640625,0.618408203125,0.840087890625,0.84917886354
3987,0.476806640625,0.261474609375,0.006591796875,0.092529296875,0.128662109375,0.461181640625,0.934326171875,0.039794921875,0.669677734375,0.246337890625,0.197021484375,0.577392578125,0.270263671875,0.868408203125,0.530029296875,0.967529296875,0.024169921875,0.570556640625,0.743408203125,0.965087890625,0.75453343547
3988,0.976806640625,0.761474609375,0.506591796875,0.592529296875,0.628662109375,0.961181640625,0.434326171875,0.539794921875,0.169677734375,0.746337890625,0.697021484375,0.077392578125,0.770263671875,0.368408203125,0.030029296875,0.467529296875,0.524169921875,0.070556640625,0.243408203125,0.465087890625,0.98034149139
3989,0.726806640625,0.011474609375,0.756591796875,0.342529296875,0.878662109375,0.211181640625,0.184326171875,0.289794921875,0.919677734375,0.996337890625,0.447021484375,0.327392578125,0.020263671875,0.118408203125,0.780029296875,0.217529296875,0.774169921875,0.820556640625,0.493408203125,0.715087890625,0.88079079168
3990,0.226806640625,0.511474609375,0.256591796875,0.842529296875,0.378662109375,0.711181640625,0.684326171875,0.789794921875,0.419677734375,0.496337890625,0.947021484375,0.827392578125,0.520263671875,0.618408203125,0.280029296875,0.717529296875,0.274169921875,0.320556640625,0.993408203125,0.215087890625,0.63901494111
3991,0.164306640625,0.448974609375,0.944091796875,0.530029296875,0.316162109375,0.648681640625,0.871826171875,0.352294921875,0.732177734375,0.808837890625,0.884521484375,0.889892578125,0.957763671875,0.055908203125,0.092529296875,0.405029296875,0.586669921875,0.883056640625,0.805908203125,0.777587890625,0.63881825227
3992,0.664306640625,0.948974609375,0.444091796875,0.030029296875,0.816162109375,0.148681640625,0.371826171875,0.852294921875,0.232177734375,0.308837890625,0.384521484375,0.389892578125,0.457763671875,0.555908203125,0.592529296875,0.905029296875,0.086669921875,0.383056640625,0.305908203125,0.277587890625,0.92609749538
3993,0.914306640625,0.198974609375,0.194091796875,0.780029296875,0.566162109375,0.898681640625,0.121826171875,0.102294921875,0.982177734375,0.058837890625,0.634521484375,0.139892578125,0.707763671875,0.805908203125,0.342529296875,0.655029296875,0.336669921875,0.633056640625,0.055908203125,0.527587890625,0.88737704301
3994,0.414306640625,0.698974609375,0.694091796875,0.280029296875,0.066162109375,0.398681640625,0.621826171875,0.602294921875,0.482177734375,0.558837890625,0.134521484375,0.639892578125,0.207763671875,0.305908203125,0.842529296875,0.155029296875,0.836669921875,0.133056640625,0.555908203125,0.027587890625,0.91638926555
3995,0.289306640625,0.073974609375,0.319091796875,0.655029296875,0.691162109375,0.273681640625,0.996826171875,0.977294921875,0.607177734375,0.183837890625,0.509521484375,0.264892578125,0.832763671875,0.430908203125,0.717529296875,0.280029296875,0.211669921875,0.508056640625,0.680908203125,0.152587890625,0.87700844451
3996,0.789306640625,0.573974609375,0.819091796875,0.155029296875,0.191162109375,0.773681640625,0.496826171875,0.477294921875,0.107177734375,0.683837890625,0.009521484375,0.764892578125,0.332763671875,0.930908203125,0.217529296875,0.780029296875,0.711669921875,0.008056640625,0.180908203125,0.652587890625,0.94818661275
3997,0.539306640625,0.323974609375,0.569091796875,0.905029296875,0.441162109375,0.023681640625,0.246826171875,0.727294921875,0.857177734375,0.933837890625,0.759521484375,0.514892578125,0.582763671875,0.680908203125,0.967529296875,0.530029296875,0.961669921875,0.758056640625,0.430908203125,0.402587890625,0.77655205242
3998,0.039306640625,0.823974609375,0.069091796875,0.405029296875,0.941162109375,0.523681640625,0.746826171875,0.227294921875,0.357177734375,0.433837890625,0.259521484375,0.014892578125,0.082763671875,0.180908203125,0.467529296875,0.030029296875,0.461669921875,0.258056640625,0.930908203125,0.902587890625,0.86270766265
3999,0.054931640625,0.120849609375,0.897216796875,0.795654296875,0.238037109375,0.414306640625,0.012451171875,0.867919921875,0.841552734375,0.730712890625,0.056396484375,0.811767578125,0.879638671875,0.727783203125,0.951904296875,0.108154296875,0.383544921875,0.429931640625,0.446533203125,0.105712890625,0.8295242968
4000,0.554931640625,0.620849609375,0.397216796875,0.295654296875,0.738037109375,0.914306640625,0.512451171875,0.367919921875,0.341552734375,0.230712890625,0.556396484375,0.311767578125,0.379638671875,0.227783203125,0.451904296875,0.608154296875,0.883544921875,0.929931640625,0.946533203125,0.605712890625,0.84341442502
4001,0.804931640625,0.370849609375,0.147216796875,0.545654296875,0.988037109375,0.164306640625,0.762451171875,0.617919921875,0.591552734375,0.480712890625,0.306396484375,0.061767578125,0.629638671875,0.477783203125,0.701904296875,0.858154296875,0.633544921875,0.179931640625,0.696533203125,0.355712890625,0.93829885274
4002,0.304931640625,0.870849609375,0.647216796875,0.045654296875,0.488037109375,0.664306640625,0.262451171875,0.117919921875,0.091552734375,0.980712890625,0.806396484375,0.561767578125,0.129638671875,0.977783203125,0.201904296875,0.358154296875,0.133544921875,0.679931640625,0.196533203125,0.855712890625,0.79195164509
4003,0.429931640625,0.495849609375,0.272216796875,0.920654296875,0.863037109375,0.539306640625,0.137451171875,0.492919921875,0.966552734375,0.355712890625,0.431396484375,0.436767578125,0.754638671875,0.852783203125,0.326904296875,0.233154296875,0.758544921875,0.054931640625,0.071533203125,0.980712890625,0.93221494341
4004,0.929931640625,0.995849609375,0.772216796875,0.420654296875,0.363037109375,0.039306640625,0.637451171875,0.992919921875,0.466552734375,0.855712890625,0.931396484375,0.936767578125,0.254638671875,0.352783203125,0.826904296875,0.733154296875,0.258544921875,0.554931640625,0.571533203125,0.480712890625,0.75620844055
4005,0.679931640625,0.245849609375,0.522216796875,0.670654296875,0.113037109375,0.789306640625,0.887451171875,0.242919921875,0.716552734375,0.605712890625,0.181396484375,0.686767578125,0.504638671875,0.102783203125,0.076904296875,0.983154296875,0.008544921875,0.304931640625,0.821533203125,0.730712890625,0.91266380791
4006,0.179931640625,0.745849609375,0.022216796875,0.170654296875,0.613037109375,0.289306640625,0.387451171875,0.742919921875,0.216552734375,0.105712890625,0.681396484375,0.186767578125,0.004638671875,0.602783203125,0.576904296875,0.483154296875,0.508544921875,0.804931640625,0.321533203125,0.230712890625,0.79034747694
4007,0.242431640625,0.308349609375,0.709716796875,0.483154296875,0.675537109375,0.351806640625,0.074951171875,0.180419921875,0.904052734375,0.668212890625,0.743896484375,0.124267578125,0.442138671875,0.040283203125,0.764404296875,0.670654296875,0.321044921875,0.492431640625,0.384033203125,0.793212890625,0.84372864468
4008,0.742431640625,0.808349609375,0.209716796875,0.983154296875,0.175537109375,0.851806640625,0.574951171875,0.680419921875,0.404052734375,0.168212890625,0.243896484375,0.624267578125,0.942138671875,0.540283203125,0.264404296875,0.170654296875,0.821044921875,0.992431640625,0.884033203125,0.293212890625,0.91452671739
4009,0.992431640625,0.058349609375,0.459716796875,0.233154296875,0.425537109375,0.101806640625,0.824951171875,0.430419921875,0.654052734375,0.418212890625,0.993896484375,0.874267578125,0.192138671875,0.790283203125,0.514404296875,0.420654296875,0.571044921875,0.242431640625,0.634033203125,0.543212890625,0.59203308635
4010,0.492431640625,0.558349609375,0.959716796875,0.733154296875,0.925537109375,0.601806640625,0.324951171875,0.930419921875,0.154052734375,0.918212890625,0.493896484375,0.374267578125,0.692138671875,0.290283203125,0.014404296875,0.920654296875,0.071044921875,0.742431640625,0.134033203125,0.043212890625,0.99639411861
4011,0.367431640625,0.183349609375,0.084716796875,0.358154296875,0.300537109375,0.726806640625,0.199951171875,0.555419921875,0.779052734375,0.293212890625,0.868896484375,0.749267578125,0.317138671875,0.415283203125,0.389404296875,0.545654296875,0.946044921875,0.117431640625,0.009033203125,0.168212890625,0.70294147194
4012,0.867431640625,0.683349609375,0.584716796875,0.858154296875,0.800537109375,0.226806640625,0.699951171875,0.055419921875,0.279052734375,0.793212890625,0.368896484375,0.249267578125,0.817138671875,0.915283203125,0.889404296875,0.045654296875,0.446044921875,0.617431640625,0.509033203125,0.668212890625,0.96461569943
4013,0.617431640625,0.433349609375,0.834716796875,0.108154296875,0.550537109375,0.976806640625,0.949951171875,0.805419921875,0.529052734375,0.543212890625,0.618896484375,0.499267578125,0.067138671875,0.665283203125,0.139404296875,0.295654296875,0.196044921875,0.367431640625,0.759033203125,0.418212890625,0.94395704421
4014,0.117431640625,0.933349609375,0.334716796875,0.608154296875,0.050537109375,0.476806640625,0.449951171875,0.305419921875,0.029052734375,0.043212890625,0.118896484375,0.999267578125,0.567138671875,0.165283203125,0.639404296875,0.795654296875,0.696044921875,0.867431640625,0.259033203125,0.918212890625,0.74506346407
4015,0.086181640625,0.402099609375,0.240966796875,0.639404296875,0.456787109375,0.195556640625,0.543701171875,0.024169921875,0.122802734375,0.824462890625,0.400146484375,0.093017578125,0.223388671875,0.571533203125,0.233154296875,0.576904296875,0.477294921875,0.898681640625,0.165283203125,0.386962890625,0.80179702821
